2;383;CHATEAU LA GRANDE CLOTTE 2018;15.00;14;750;Bordeaux
2;383;LES MALGAGNES 2019 - DOMAINE YANNICK AMIRAULT;23.90;14;750;Loire
2;384;MALBEC 2018 - TERRAZAS DE LOS ANDES;24.90;14;750;Argentine
2;384;CÔTE RÔTIE - LA VIALLIERE 2018 - JEAN MICHEL GERIN;55.00;14.5;750;Rhône
1;384;LES CONTOURS DE DEPONCINS 2018 - DOMAINE FRANCOIS VILLARD;18.10;14;750;Rhône
2;384;SAINT ROMAIN ROUGE 2019 - ALAIN GRAS;23.90;12.5;750;Bourgogne
2;385;CARMENERE RESERVA 2019 - HACIENDA ARAUCANO;11.90;14;750;Chili
2;;EOLITHE 2018 - CHATEAU DE FOSSE SECHE;19.00;12.5;750;Vin de France
2;385;LA RESERVE ROUGE 2019 - LES VIGNOBLES TERRASSOUS;8.95;15;750;Languedoc-Roussillon
2;385;MAGNUM CAISSE BOIS SILEX 2016 - TERRES PLURIELLES;39.90;14;1500;Languedoc-Roussillon
2;385;CAIRANNE 2018 - ROMAIN DUVERNAY;10.90;14;750;Rhône
2;385;RÉSERVE MOUTON CADET SAINT EMILION 2017 - BARON PHILIPPE DE ROTHSCHILD;19.95;13;750;Bordeaux
1;385;BLANC FÛTS DE CHÊNE 2019 - JEAN-PAUL BRUN - DOMAINE DES TERRES DORÉES;15.50;12.5;750;Beaujolais
2;385;SANTENAY 1ER CRU BEAUREGARD 2017 - JUSTIN GIRARDIN;29.90;13;750;Bourgogne
1;385;CHATEAU FERRAN BLANC 2019;20.00;12.5;750;Bordeaux
1;385;ROUSSETTE DE SAVOIE 2019 - ANNE DE CHYPRE - DOMAINE DE L'IDYLLE;11.90;13.5;750;Savoie-Bugey
2;385;CLARENDELLE PESSAC-LEOGNAN 2016;45.00;13;750;Bordeaux
2;386;AUXEY DURESSES 2014 - DOMAINE CHANSON PÈRE ET FILS;29.90;12.5;750;Bourgogne
2;386;CHÂTEAUNEUF DU PAPE - ALCHIMIE 2018 - DOMAINE DES 3 CELLIER;29.90;14.5;750;Rhône
2;386;LA CLAPE ROUGE 2019 - CHATEAU D'ANGLES;12.90;14;750;Languedoc-Roussillon
1;386;SAINT PERAY - LES TANNEURS 2019 - M. CHAPOUTIER;19.90;13.5;750;Rhône
2;386;SAUMUR CHAMPIGNY 2019 - GUY SAGET;10.00;13;750;Loire
1;387;PINOT GRIS 2016 - MARCEL DEISS;20.00;14.5;750;Alsace
2;387;CHÂTEAUNEUF DU PAPE 2016 - PIERRE USSEGLIO & FILS;35.50;15;750;Rhône
2;387;MONDEUSE ELISA 2019 - DOMAINE JP ET JF QUENARD;18.60;12;750;Savoie-Bugey
2;388;MONTSECANO 2018 - BODEGA MONTSECANO;34.90;12;750;Chili
2;388;DIOSARES CRIANZA 2016 - BODEGAS DIOSARES;9.99;14;750;Espagne
2;388;SAINT-JOSEPH - PARADY 2017 - DOMAINE BERNARD GRIPA;36.00;14.5;750;Rhône
2;388;CAIRANNE - LES TRAVERS 2019 - DOMAINE BRUSSET;15.50;13.5;750;Rhône
2;389;LA 50/50 2019 - ANNE GROS ET JEAN-PAUL TOLLOT;15.50;14;750;Languedoc-Roussillon
1;389;CLARENDELLE BLANC 2019 - INSPIRE PAR HAUT-BRION;17.90;12.5;750;Bordeaux
2;389;EL BORDE 2018 - BODEGAS DEL ROSARIO;12.90;14.5;750;Espagne
2;389;ESSENTIELLE ROUGE 2019 - DOMAINE DES MASQUES;11.75;14;750;Provence-Alpes-Côte d'Azur
2;390;CERASUOLO DI VITTORIA CLASSICO 2016 - COS;31.90;13;750;Italie
1;390;MAGNUM SANCERRE 2019 - DOMAINE DE LA PERRIERE;35.50;13.5;1500;Loire
2;390;JAVA ROUGE 2019 - DOMAINE CHIROULET;7.50;12;750;Sud-Ouest
2;391;CAILLOUTIS 2018 - DOMAINE DES LANDIONS;40.00;13.5;750;Suisse
1;391;EL GRANO - CHARDONNAY 2019;10.00;13.5;750;Chili
2;392;BANYULS THERESE REIG 2019 - DOMAINE DE LA RECTORIE;20.95;18;750;Languedoc-Roussillon
1;392;CÔTES DU RHÔNE - SECRET DE FAMILLE 2019 - MAISON PAUL JABOULET AINE;11.50;14;750;Rhône
2;392;VACQUEYRAS - GRANDE GARRIGUE 2018 - ALAIN JAUME;17.15;14.5;750;Rhône
2;392;CROZES-HERMITAGE - LA MATINIERE 2018 - FERRATON PÈRE & FILS;17.50;13.5;750;Rhône
2;392;BEAUJOLAIS VILLAGES 2020 - VIGNERONS DE BEL AIR;7.50;13;750;Beaujolais
2;392;RASTEAU - CUVÉE MARC 2017 - DOMAINE LES GRANDS BOIS;19.50;15;750;Rhône
2;392;POMMARD 1ER CRU - LA REFENE 2017 - BALLOT MILLOT;49.90;13.5;750;Bourgogne
1;392;POUILLY FUISSE 2017 - DOMAINE CHANSON PERE ET FILS;27.70;13;750;Bourgogne
3;;CUVÉE LIBERTINE 2019 - DOMAINE DES NUGUES;11.95;9;750;Vin de France
1;392;RIESLING GRAND CRU KASTELBERG 2019 - DOMAINE JULIEN SCHAAL;21.50;13.5;750;Alsace
1;392;CUVEE RESERVE BLANC SEC 2018 - DOMAINE PELLEHAUT;14.20;13.5;750;Sud-Ouest
2;392;CHATEAU FOURCAS HOSTEN 2014;21.90;12.5;750;Bordeaux
1;392;COSTIERES DE NIMES - HERITAGE BLANC 2019 - CHATEAU DE NAGES;12.90;13.5;750;Rhône
2;392;COTES DU RHONE VILLAGES SAINTE CÉCILE - CUVÉE GABRIELLE 2018 - DOMAINE LES GRANDS BOIS;11.99;15;750;Rhône
2;392;COTE DE BROUILLY - LES GRILLES ROUGE 2019 - PIERRE COTTON;24.50;13;750;Beaujolais
3;392;PREMIERE ROSE 2020 - FIGUIERE;15.40;13;750;Provence-Alpes-Côte d'Azur
1;392;ROUSSETTE ANNE-SOPHIE 2018 - DOMAINE JP ET JF QUENARD;17.15;13;750;Savoie-Bugey
1;392;SERIE A TORRONTES 2018 - FAMILIA ZUCCARDI;15.50;14;750;Argentine
2;392;CONCRETO MALBEC 2018 - FAMILIA ZUCCARDI;35.90;14;750;Argentine
1;392;CHABLIS 1ER CRU - VAULORENT 2018 - LA CHABLISIENNE;29.99;13;750;Bourgogne
1;393;PINOT BLANC - EINSTERN * 2018 - MARKUS MOLITOR;22.90;12;750;Allemagne
2;393;L'HUISSERIE 2017 - DOMAINE PHILIPPE ALLIET;23.00;13;750;Loire
1;393;VOUVRAY DEMI-SEC 2016 - CLOS NAUDIN;29.50;13.5;750;Loire
1;393;VOUVRAY MOELLEUX 2017 - CLOS NAUDIN;29.50;12;750;Loire
1;394;MACON-VERZE BLANC 2018 - NICOLAS MAILLET;19.90;13;750;Bourgogne
1;394;SAINT ROMAIN 2018 - AEGERTER PÈRE ET FILS;25.90;13;750;Bourgogne
2;394;CHÂTEAU HAUT PEZAT 2016;18.90;14;750;Bordeaux
2;394;MORGON - EPONYM 2019 - JEAN FOILLARD;22.90;13.5;750;Beaujolais
1;395;SILEX CÔTEAUX DU GIENNOIS 2020 - DOMAINE CHAUVEAU;12.50;12.5;750;Loire
1;396;ROMO 2018 - DOMAINE DES HUARDS;15.90;13;750;Loire
2;396;OUVRAGE 2015 - DOMAINE DES HUARDS;18.90;13;750;Loire
2;397;MÉMOIRE DE MADONE CÔTES DU FOREZ 2020 - LES VINS DE LA MADONE;20.50;12.5;750;Loire
2;397;MISE DE LA BARONNIE SAINT EMILION ROUGE 2017 - BARON PHILIPPE DE ROTHSCHILD;16.95;13;750;Bordeaux
1;397;EMPREINTES 2019 - DOMAINE LES PIERRES ÉCRITES;17.90;13.5;750;Loire
2;397;ONLY MARSELAN 2017 - CORINNE ET DAMIEN DENEUFBOURG;10.00;14.5;750;Languedoc-Roussillon
2;398;TERAN 2016 - KOZLOVIC;19.99;12.5;750;Croatie
1;398;CLOS DU FRERE ETIENNE 2018 - CHATEAU DU BREUIL;15.50;14.5;750;Loire
1;399;CERSIUS BLANC 2020 - ALMA CERSIUS;9.40;13.5;750;Languedoc-Roussillon
3;399;LES ENFANTS TERRIBLES ROSE 2020 - AEGERTER PERE ET FILS;8.90;13;750;Languedoc-Roussillon
2;399;CHATEAU LATOUR-MARTILLAC 2018;39.00;14.5;750;Bordeaux
2;399;CHATEAU PUY RIGAUD 2018;13.50;13.5;750;Bordeaux
2;399;BEAUNE 1ER CRU - CLOS DES MOUCHES 2017 - NICOLAS ROSSIGNOL;79.50;13;750;Bourgogne
2;399;GIGONDAS PRESTIGE ARABESQUE 2018 - ROMAIN DUVERNAY;19.90;15;750;Rhône
1;399;SAINT-JOSEPH BLANC - FRUIT D'AVILLERAN 2019 - FRANCOIS VILLARD;21.00;13.5;750;Rhône
3;399;CADET DE LA BEGUDE ROSE 2020 - DOMAINE DE LA BEGUDE;11.90;12;750;Provence-Alpes-Côte d'Azur
2;399;LIRAC - LE PLATEAU DES CHENES ROUGE 2017 - FAMILLE BRECHET;16.90;15;750;Rhône
2;400;MORELLINO DI SCANSANO RISERVA 2018 - FATTORIA LE PUPILLE;23.90;14;750;Italie
2;400;GIVRY 1ER CRU - CHAMP LALOT ROUGE 2018 - DOMAINE CHANZY;25.90;13;750;Bourgogne
1;400;CHABLIS 1ER CRU VOSGROS 2019 - DOMAINE GUEGUEN;23.90;12.5;750;Bourgogne
21;401;TERROIR HISTORIC BLANC 2018 - TERROIR AL LÍMIT;22.90;13;750;Espagne
1;402;SAUVIGNON BLANC 2020 - SHAW + SMITH;22.90;12.5;750;Australie
2;402;ARCANE LA PAPESSE 2016 - XAVIER VIGNON;59.00;14.5;750;Rhône
3;402;SANCERRE ROSE 2020 - DOMAINE CHAUVEAU;15.90;13;750;Loire
2;402;LE CORTON GRAND CRU 2014 - BOUCHARD PÈRE ET FILS;120.00;13;750;Bourgogne
1;402;COTEAUX DU LAYON SAINT AUBIN 2018 - DOMAINE DE LA ROCHE MOREAU;14.90;12;750;Loire
2;402;MOUTON CADET 2018 - BARON PHILIPPE DE ROTHSCHILD;12.95;14;750;Bordeaux
3;402;ROQUE STAR ROSE 2020 - MOULIN DE LA ROQUE;10.50;13.5;750;Provence-Alpes-Côte d'Azur
3;402;GRANDE CUVEE ROSE 2019 - CHÂTEAU DE BERNE;19.50;12.5;750;Provence-Alpes-Côte d'Azur
6;;JOHNNIE WALKER BLACK LABEL 12 ANS - EN ETUI;31.90;40;700;Ecosse
17;;BLANCHE ARMAGNAC EN ETUI - DOMAINE TARIQUET;29.90;46;700;France,Sud-Ouest
17;;X.O. DIAMANT EN ETUI - CHATEAU DE LAUBADE - EN COFFRET;69.00;40;700;France,Sud-Ouest
17;;CELEBRATION - 1983 - CHATEAU DE LAUBADE;93.90;40;700;France,Sud-Ouest
6;;TULLIBARDINE - SOVEREIGN - EN ETUI;42.00;43;700;Ecosse,Highlands
6;;TULLIBARDINE - 225 SAUTERNES - EN ETUI;47.90;43;700;Ecosse,Highlands
17;;CELEBRATION - 1990 - CHATEAU DE LAUBADE;77.20;40;700;France,Sud-Ouest
17;;CELEBRATION - 1999 - CHATEAU DE LAUBADE;62.90;40;700;France,Sud-Ouest
25;;CALVADOS 8 ANS D'AGE - ROGER GROULT - AVEC ETUI;49.00;41;700;France,Normandie
18;;QUINTA DA ERVAMOIRA - 10 ANS - RAMOS PINTO;35.00;20;750;Portugal
6;;LONGROW PEATED - EN ETUI;52.90;46;700;Ecosse,Campbeltown
6;;JOHNNIE WALKER DOUBLE BLACK - EN ETUI;36.50;40;700;Ecosse
6;;BULLEIT BOURBON;30.90;45;700;Etats-Unis,Kentucky
6;;WHISKY FRANCAIS G.ROZELIEURES - RARE COLLECTION SAUTERNES - EN ÉTUI;46.90;40;700;France,Lorraine
6;;WHISKY FRANCAIS G.ROZELIEURES - TOURBE COLLECTION - EN ÉTUI;58.90;46;700;France,Lorraine
26;;CHAMPAGNE HATON et FILLES - RATAFIA DE CHAMPAGNE;16.90;18;750;France,Champagne
6;;TULLIBARDINE - 228 BURGUNDY - EN ETUI;47.90;43;700;Ecosse,Highlands
6;;TULLIBARDINE - 500 SHERRY - EN ETUI;47.90;43;700;Ecosse,Highlands
6;;BRUICHLADDICH - CLASSIC LADDIE SCOTTISH BARLEY - EN ETUI;56.90;50;700;Ecosse,Islay
5;;TI ARRANGE DE CED - VANILLE NOIX DE MACADAMIA - LES RHUMS DE CED;35.00;32;700;France
5;;RHUM PACTO NAVIO;41.90;40;700;Cuba
5;;PLANTATION RUM XAYMACA SPECIAL DRY;36.90;43;700;Jamaïque
6;;NIKKA DAYS - EN ETUI;39.90;40;700;Japon
5;;RHUM AGRICOLE BALLY - AMBRE;26.90;45;700;Martinique
5;;DOS MADERAS PX 5+5;44.90;40;700;Espagne
6;;GLENMORANGIE THE QUINTA RUBAN 14 ANS - EN ETUI;49.90;46;700;Ecosse,Highlands du Nord
5;;RHUM COLOMA 8 ANS;38.00;40;700;Colombie,Colombie Britannique
6;;CARRIBEAN CASK 14 ANS - THE BALVENIE - EN ETUI;66.00;43;700;Ecosse
5;;RHUM CLÉMENT - CANNE BLEUE 20EME ANNIVERSAIRE - RHUM VIEUX AGRICOLE;49.00;42;700;Martinique
6;;WHISKY TOGOUCHI - SAKE CASK FINISH - EN ETUI;49.90;40;700;Japon
5;;RHUM SECHA DE LA SILVA;39.90;40;700;Guatemala
7;;GIN CITADELLE;33.50;44;700;France,Charente
1;402;DOMAINE CASANOVA BLANC;7.70;13;750;Corse
2;402;DOMAINE DES SABINES 2014;32.90;13;750;Bordeaux
2;402;CHATEAU MAUVESIN BARTON 2015;19.50;13;750;Bordeaux
1;402;BOURGOGNE CHARDONNAY 2018 - LA CHABLISIENNE;9.90;12.5;750;Bourgogne
1;402;POUILLY-FUISSE - LA ROCHE 2017 - BRET BROTHERS;32.00;14;750;Bourgogne
2;402;CHATEAU LA CABANNE 2015;37.90;14.5;750;Bordeaux
2;402;MAGNUM CROZES HERMITAGE 2017 - ROMAIN DUVERNAY;29.90;13.5;1500;Rhône
2;402;CHATEAU PRADEAUX ROUGE 2014;27.00;13;750;Provence-Alpes-Côte d'Azur
2;402;MAGNUM PRESTIGE 2017 - CHATEAU PUECH HAUT;32.90;14.5;1500;Languedoc-Roussillon
1;403;REUILLY BLANC 2018 - DOMAINE JM SORBE;13.50;13;750;Loire
2;403;ARBOIS PINOT NOIR 2017 - CHÂTEAU BETHANIE;9.75;12.5;750;Jura
1;403;ARBOIS CHARDONNAY 2018 - CHATEAU BETHANIE;9.90;13;750;Jura
1;403;TE KOKO 2016 - CLOUDY BAY;44.90;13;750;Nouvelle-Zélande
2;403;SAINT AMOUR 2018 - CHRISTOPHE PACALET;14.90;13.5;750;Beaujolais
2;403;CUVEE EMMA 2016 - DOMAINE GALLETY;29.00;14;750;Rhône
1;403;PINOT GRIS GRAND CRU GLOECKELBERG 2017 - DOMAINE FERNAND ENGEL;25.50;12.5;750;Alsace
2;404;VINSOBRES 2017 - DOMAINE DE MONTINE;12.50;14.5;750;Rhône
2;404;MONDEUSE 2018 - CUVÉE GASTRONOMIE - DOMAINE JEAN PERRIER & FILS;15.99;12;750;Savoie-Bugey
1;405;LE MUSCAT DE TERRASSOUS 2018 - LES VIGNOBLES TERRASSOUS;11.70;16;750;Languedoc-Roussillon
2;405;PETIT CLOS PINOT NOIR 2018 - CLOS HENRI VINEYARD;17.90;13.5;750;Nouvelle-Zélande
2;405;CHATEAU PEYRABON 2016;15.90;13;750;Bordeaux
1;405;SAINT VERAN 2018 - CHATEAU FUISSE;16.50;13.5;750;Bourgogne
2;405;FRANK PHELAN 2015 - SECOND VIN DU CHATEAU PHELAN SEGUR;29.90;13;750;Bordeaux
1;405;RIESLING GRAND CRU SAERING 2016 - DIRLER-CADE;29.90;13.5;750;Alsace
1;405;BLANC MESSALINE 2018 - CELLIER DES DEMOISELLES;12.50;14;750;Languedoc-Roussillon
1;406;MONTLOUIS SUR LOIRE LES JAVELLES 2018 - DOMAINE DE LA CROIX MELIER;10.90;13.5;750;Loire
2;406;CUVEE SANS SOUFRE 2017 - MAS JANEIL - FRANCOIS LURTON;16.50;14;750;Languedoc-Roussillon
2;406;LA NOIRE 2016 - CHÂTEAU DE MERANDE;32.85;12;750;Savoie-Bugey
1;406;INSPIRATION MINERALE 2018 - CLOS SAINT SEBASTIEN;31.50;14;750;Languedoc-Roussillon
2;406;CHAPOUINS VIEILLES VIGNES 2012 - FAMILLE PERRIN;59.90;14.5;750;Rhône
2;406;MINO 2018 - DOMAINE SANT ARMETTU;13.50;12.5;750;Corse
2;406;TOURAINE ROUGE 2017 - CHATEAU DE VALLAGON;8.70;13;750;Loire
2;406;CORNAS - CHANTE-PERDRIX 2017 - MAISON DELAS FRERES;41.90;13.5;750;Rhône
1;406;POUILLY FUISSE AUTOUR DE LA ROCHE 2018 - DOMAINE J.A. FERRET;29.90;13;750;Bourgogne
1;406;POUILLY-FUISSE LES CRAYS 2018 - DOMAINE GUERRIN ET FILS;25.00;13.5;750;Bourgogne
2;407;CUVEE LES PLANS 2017 - SANTA DUC;8.80;13.5;750;Rhône
2;407;CHINON LE FAUTEUIL ROUGE 2017 - LOIRE PROPRIETES;13.90;13;750;Loire
2;407;CUVEE ROUGE & OR 2018 - CHATEAU MINUTY;24.50;14;750;Provence-Alpes-Côte d'Azur
2;407;LE GRAND ROSSIGNOL 2016 - CHATEAU LAMOTHE-VINCENT;20.00;14.5;750;Bordeaux
2;407;EMOTION 2018 - MAS DE L' ECRITURE;15.50;13.7;750;Languedoc-Roussillon
2;407;MERCUREY 1ER CRU "CLOS DES RUELLES" MONOPOLE 2017 - CHATEAU DE CHAMIREY;34.00;13.5;750;Bourgogne
1;407;RARISSIME BLANC 2018 - MAS GABINELE;35.00;14;750;Languedoc-Roussillon
1;407;ALPILLES BLANC 2019 - DOMAINE DE VALDITION;9.50;13;750;Provence-Alpes-Côte d'Azur
1;407;CUVEE YL BLANC 2019 - DOMAINE YVES LECCIA;18.00;13.5;750;Corse
1;407;SAINT ROMAIN 2017 - LOUIS JADOT;23.90;13;750;Bourgogne
2;407;UNE ET MILLE NUITS 2018 - DOMAINE CANET VALETTE;13.50;14;750;Languedoc-Roussillon
1;407;CURTIMENTA ALVARINHO 2017 - ANSELMO MENDES;23.90;13;750;Portugal
2;407;SILICE 2018 - CHÂTEAU LES CROISILLE;14.25;13;750;Sud-Ouest
1;407;QUINTESSENCE BLANC 2017 - CHATEAU HENRI BONNAUD;30.00;12.5;750;Provence-Alpes-Côte d'Azur
2;407;FAUGERES 2019 - LES TERROIRS - CALMEL & JOSEPH;12.80;13;750;Languedoc-Roussillon
2;;LA RETRO 2019 - DOMAINE LAFAGE;9.95;12.5;750;Vin de France AOC
2;408;CAYAS SYRAH RESERVE 2015 - DOMAINE JEAN-RENÉ GERMANIER;59.00;14;750;Suisse
1;408;RIESLING GRAACHER HIMMELREICH KABINETT 2018 - JOH JOS PRUM;27.90;9;750;Allemagne
2;408;CHATEAU TOUR SIEUJAN 2014;26.00;13;750;Bordeaux
1;408;SAINT-PERAY - ONGRIE 2018 - DOMAINE ALAIN VOGE;27.90;14.5;750;Rhône
2;408;DUAS QUINTAS RESERVA 2017 - RAMOS PINTO;29.90;14.5;750;Portugal
1;408;CHATEAUNEUF DU PAPE BLANC - PURE ROUSSANNE 2019 - RAYMOND USSEGLIO;53.90;14;750;Rhône
1;408;TRADITION 2018 - DOMAINE FRÉDÉRIC LAMBERT;15.00;13.5;750;Jura
2;408;FINCA MARTELO RESERVA 2014 - LA RIOJA ALTA;24.50;14;750;Espagne
2;408;LES CARRETALS 2018 - DOMAINE ANNE GROS ET JEAN-PAUL TOLLOT;33.00;14.5;750;Languedoc-Roussillon
2;408;COSTA CAOUDE 2017 - MAS HAUT BUIS;24.90;13.5;750;Languedoc-Roussillon
2;409;CÔTE DE BROUILLY CUVEE MELANIE 2019 - DANIEL BOULAND;15.90;13.5;750;Beaujolais
1;409;RIESLING - UNPLUGGED 2018 - TESCH;12.95;12;750;Allemagne
2;409;CORNAS - LES BARCILLANTS 2018 - LES VINS DE VIENNE;31.50;14.5;750;Rhône
2;409;MAGNUM SAINT NICOLAS DE BOURGUEIL GUEULEBEE 2018 - LA CHEVALLERIE;21.80;13;1500;Loire
2;409;CHATEAU D'AIGUILHE QUERRE 2016;15.90;14;750;Bordeaux
2;409;EMOTION 2018 - DOMAINE DE MONTINE;10.90;14;750;Rhône
2;409;FLEURIE CLOS DE LA GRAND'COUR 2019 - DOMAINE DE LA GRAND'COUR JEAN LOUIS DUTRAIVE;24.00;13.5;750;Beaujolais
2;410;TAURASI 2015 - FEUDI SAN GREGORIO;25.00;14;750;Italie
2;411;COTE ROUSSE 2018 - DOMAINE DE L'AIGUELIERE;21.20;14;750;Languedoc-Roussillon
2;411;TEROLDEGO 2018 - FORADORI;24.90;12.5;750;Italie
1;411;CHARDONNAY 2014 - GREYWACKE;32.90;14.5;750;Nouvelle-Zélande
2;411;LANGHE NEBBIOLO 2018 - CARLO REVELLO & FIGLI;18.90;14;750;Italie
2;411;SYRAH 2019 - SANS SULFITES AJOUTES - LES VINS DE VIENNE;11.90;13.5;750;Rhône
1;411;PINOT GRIS 2018 - LES VIGNES DE PARADIS;20.50;14;750;Savoie-Bugey
3;411;ROSE 2019 - CHATEAU DE PIBARNON;22.00;13.5;750;Provence-Alpes-Côte d'Azur
2;412;ERMITAGE - LES DIONNIERES 2014 - FERRATON;68.00;13.5;750;Rhône
2;412;CHÂTEAU BELLE COLINE 2016;16.95;13.5;750;Bordeaux
1;412;L'AUTRE BLANC 2019 - DOMAINE D'AIGUES BELLES;16.90;14;750;Languedoc-Roussillon
1;412;CONDRIEU - LIEU-DIT LES EGUETS 2019 - JEAN-MICHEL GERIN;45.00;14.5;750;Rhône
2;412;MARSANNAY - CUVÉE MONCHENEVOY 2018 - DOMAINE PHILIPPE CHARLOPIN;39.90;13;750;Bourgogne
1;412;VIOGNIER - DOMAINE DES GRANGES DE MIRABEL 2019 - M. CHAPOUTIER;12.99;13.5;750;Rhône
1;412;BRISE MARINE 2020 - CHÂTEAU DE LA NEGLY;12.90;13.5;750;Languedoc-Roussillon
2;412;LA SOLANA 2018 - SUERTES DEL MARQUÉS;22.90;12.5;750;Espagne
2;412;BAROLO 2016 - DOMENICO CLERICO;43.90;14.5;750;Italie
1;413;TANTAKA SELECCION 2018 - JUAN JOSE TELLAETXE ZUAZO;18.90;14;750;Espagne
2;413;MAGNUM CHEVAL NOIR 2018;28.90;13.5;1500;Bordeaux
2;413;TROUSSEAU 313 JOURS 2017 - CAVEAU BACCHUS;39.00;13.5;750;Jura
2;413;CHÂTEAU PONTET BAYARD 2018;13.50;14.5;750;Bordeaux
1;414;LARMES CELESTES 2017 - CHATEAU BOUSCASSE;11.50;12.5;500;Sud-Ouest
2;414;BELLE ROMAINE 2019 - CHÂTEAU DE MERANDE;16.50;12;750;Savoie-Bugey
1;415;APREMONT LE CLOS SAINT ANDRE 2019 - DOMAINE PHILIPPE & SYLVAIN RAVIER;12.50;12;750;Savoie-Bugey
1;415;CHIGNIN BERGERON AU PIED DES TOURS 2019 - DOMAINE JP ET JF QUENARD;18.90;13.5;750;Savoie-Bugey
2;416;CHÂTEAU MORILLON 2018;11.00;13;750;Bordeaux
2;416;BEAUJOLAIS VILLAGES 2019 - DOMAINE CHAPEL;14.90;12.5;750;Beaujolais
2;416;SAINT-JOSEPH 2018 - DOMAINE BERNARD GRIPA;27.90;14.5;750;Rhône
1;416;SAINT-JOSEPH BLANC 2018 - DOMAINE BERNARD GRIPA;27.50;13;750;Rhône
2;416;LE SONGE D'EOCENE 2016 EN ETUI - CHATEAU CAPION;80.00;14.5;750;Languedoc-Roussillon
1;416;SAINT-PERAY - LES FIGUIERS 2018 - DOMAINE BERNARD GRIPA;30.00;13.5;750;Rhône
1;416;SAUVIGNON BLANC - WARRELWIND 2020 - MAN FAMILY WINES;11.50;13;750;Afrique du Sud
1;416;SAUVIGNON BLANC 2019 - NAUTILUS;19.90;13;750;Nouvelle-Zélande
1;416;MARINS D'EAU DOUCE BLANC 2019 - DOMAINE PUJOL;6.90;12.5;750;Languedoc-Roussillon
2;416;APARTE 2018 - MAS DE JON;16.00;14.5;750;Languedoc-Roussillon
2;416;FLEURIE 2018 - DOMAINE DES NUGUES;14.50;13;750;Beaujolais
2;416;BEAUNE 1ER CRU - BELISSAND 2018 - AEGERTER PERE & FILS;39.50;13;750;Bourgogne
2;416;PINOTAGE - BOSSTOK 2019 - MAN FAMILY WINES;11.50;13.5;750;Afrique du Sud
2;416;PINOT NOIR BOLLENBERG 2018 - DOMAINE VALENTIN ZUSSLIN;28.50;13.5;750;Alsace
1;416;SAINT-PERAY - HARMONIE 2019 - DOMAINE ALAIN VOGE;20.00;13;750;Rhône
1;416;LIMOUX BLANC 2018 - DOMAINE DE MOUSCAILLO;17.90;13.5;750;Languedoc-Roussillon
2;416;EMPREINTE 2018 - DOMAINE DE FERRANT;11.50;14;750;Sud-Ouest
1;416;CHABLIS ENVERS DE VALMUR 2019 - DOMAINE DES MALANDES;19.50;12.5;750;Bourgogne
2;416;DOIX 2016 - CELLER MAS DOIX;84.90;15;750;Espagne
2;416;DOMAINE DE FREGATE ROUGE 2013;18.50;14;750;Provence-Alpes-Côte d'Azur
1;416;PINOT AUXERROIS - PINOT BLANC - CUVEE PAAR 2018 - MELANIE PFISTER;15.00;12.5;750;Alsace
1;416;CUTIO BLANC 2018 - J. NAVASCUES ENOLOGIA;8.90;14;750;Espagne
2;417;FLEURIE - ROCHE GUILLON 2018 - DOMAINE DE FA;19.90;14;750;Beaujolais
2;417;HERITAGE MONTPEYROUX 2018 - GERARD BERTRAND;12.50;14.5;750;Languedoc-Roussillon
1;417;ROUSSETTE DE SAVOIE - LA DEVIRE 2019 - DOMAINE FABIEN TROSSET;11.40;12;750;Savoie-Bugey
2;418;PAIXAR 2018 - BODEGA Y VIÑEDOS LUNA BEBERIDE;34.00;13.5;750;Espagne
2;418;CHIANTI CLASSICO - LA GHIRLANDA 2017 - BINDI SERGARDI;20.90;14;750;Italie
1;418;SAINT JOSEPH BLANC - ORGANZA 2019 - ROMAIN DUVERNAY;22.90;14;750;Rhône
2;418;GNARLY DUDES SHIRAZ 2019 - TWO HANDS WINES;22.50;13.8;750;Australie
2;418;CROZES-HERMITAGE - LIEU-DIT LES PICHERES 2018 - FERRATON PÈRE & FILS;24.90;14;750;Rhône
3;418;CHATEAU TURCAUD - ROSE 2020;8.50;12.5;750;Bordeaux
2;418;VIEUX CHATEAU BRUN 2017;25.00;13.5;750;Bordeaux
2;418;CHASSAGNE-MONTRACHET 1ER CRU 2017- MAISON CLAVELIER & FILS;49.90;13;750;Bourgogne
2;418;INSPIRATION MARINE 2018 - CLOS SAINT SEBASTIEN;28.00;14.5;750;Languedoc-Roussillon
1;419;FOU DE CHÊNE 2019 - DOMAINE DES POTHIERS;19.90;14;750;Loire
2;419;ANJOU ROUGE 2018 - DOMAINE DE MONTGILET;11.50;13;750;Loire
2;419;DACITE CÔTES DU FOREZ 2020 - LES VINS DE LA MADONE;14.90;12.5;750;Loire
2;419;SYRAH 2020 - LAURENT COMBIER;12.90;13.5;750;Rhône
2;419;PRIORAT 2017 - FERRER BOBET;34.90;14.5;750;Espagne
1;419;MAGNUM VIGNES DE RATIER BLANC 2018 - DOMAINE HENRY PELLE;37.90;14;1500;Loire
1;419;LES PETITS BOULAY 2019 - DOMAINE LES PIERRES ÉCRITES;14.90;14;750;Loire
2;419;CLEF DE SOL ROUGE 2018 - DOMAINE LA GRANGE TIPHAINE;19.90;13.5;750;Loire
2;419;BOURGOGNE EN MONTRE-CUL 2019 ROUGE - CHATEAU DE MARSANNAY;22.90;14.6;750;Bourgogne
